,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
345,2023-06-30,000852,中证1000,CSI 1000,002453,华软科技,"Great Chinasoft Technology Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.085
346,2023-06-30,000852,中证1000,CSI 1000,002489,浙江永强,Yotrio Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.066
347,2023-06-30,000852,中证1000,CSI 1000,002488,金固股份,Zhejiang Jingu Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.083
348,2023-06-30,000852,中证1000,CSI 1000,002130,沃尔核材,Shenzhen Woer Heat-Shrinkable Material Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.123
349,2023-06-30,000852,中证1000,CSI 1000,601099,太平洋,The Pacific Securities Co.Ltd,上海证券交易所,Shanghai Stock Exchange,0.264
350,2023-06-30,000852,中证1000,CSI 1000,300027,华谊兄弟,Huayi Brothers Media Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.093
351,2023-06-30,000852,中证1000,CSI 1000,002402,和而泰,Shenzhen H&T Intelligent Control Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.238
352,2023-06-30,000852,中证1000,CSI 1000,002055,得润电子,Shenzhen Deren Electronic Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.069
353,2023-06-30,000852,中证1000,CSI 1000,002151,北斗星通,Beijing Bdstar Navigation Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.189
354,2023-06-30,000852,中证1000,CSI 1000,002413,雷科防务,"JIANGSU LEIKE DEFENSE TECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.105
355,2023-06-30,000852,中证1000,CSI 1000,002416,爱施德,Shenzhen Aisidi Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.082
356,2023-06-30,000852,中证1000,CSI 1000,300114,中航电测,Zhonghang Electronic Measuring Instruments Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.218
357,2023-06-30,000852,中证1000,CSI 1000,000672,上峰水泥,"GANSU SHANGFENG CEMENT CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.066
358,2023-06-30,000852,中证1000,CSI 1000,000727,冠捷科技,"TPV Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.086
359,2023-06-30,000852,中证1000,CSI 1000,000818,航锦科技,"HANGJIN TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.272
360,2023-06-30,000852,中证1000,CSI 1000,000821,京山轻机,Hubei Jingshan Light Industry Machinery Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.134
361,2023-06-30,000852,中证1000,CSI 1000,000828,东莞控股,Dongguan Development (Holdings) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.057
362,2023-06-30,000852,中证1000,CSI 1000,601801,皖新传媒,Anhui Xinhua Media Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.084
363,2023-06-30,000852,中证1000,CSI 1000,002400,省广集团,"GUANGDONG ADVERTISING GROUP CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.101
364,2023-06-30,000852,中证1000,CSI 1000,002214,大立科技,Zhejiang Dali Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.098
365,2023-06-30,000852,中证1000,CSI 1000,002215,诺普信,Shenzhen Noposion Agrochemicals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.079
366,2023-06-30,000852,中证1000,CSI 1000,002239,奥特佳,"Aotecar New Energy Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.091
367,2023-06-30,000852,中证1000,CSI 1000,300087,荃银高科,Winall Hi-tech Seed Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.103
368,2023-06-30,000852,中证1000,CSI 1000,300085,银之杰,"SHENZHEN INFOGEM TECHNOLOGIES CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.075
369,2023-06-30,000852,中证1000,CSI 1000,000848,承德露露,He Bei Cheng De Lolo Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.084
370,2023-06-30,000852,中证1000,CSI 1000,000851,高鸿股份,Gohigh Data Networks Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.095
371,2023-06-30,000852,中证1000,CSI 1000,000860,顺鑫农业,Beijing Shunxin Agriculture Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.263
372,2023-06-30,000852,中证1000,CSI 1000,000881,中广核技,"CGN Nuclear Technology Development Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.058
373,2023-06-30,000852,中证1000,CSI 1000,000885,城发环境,"City Development Environment CO.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.051
374,2023-06-30,000852,中证1000,CSI 1000,000901,航天科技,"Aerospace Hi-Tech Holding Group Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.09
375,2023-06-30,000852,中证1000,CSI 1000,000902,新洋丰,"Xinyangfeng Agricultural Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.101
376,2023-06-30,000852,中证1000,CSI 1000,000913,钱江摩托,Zhejiang Qianjiang Motorcycle Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.087
377,2023-06-30,000852,中证1000,CSI 1000,000915,华特达因,"SHANDONG WIT DYNE HEALTH CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.099
378,2023-06-30,000852,中证1000,CSI 1000,000921,海信家电,"HISENSE HOME APPLIANCES GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.188
379,2023-06-30,000852,中证1000,CSI 1000,000923,河钢资源,"HBIS Resources Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.093
380,2023-06-30,000852,中证1000,CSI 1000,000927,中国铁物,China Railway Materials Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.076
381,2023-06-30,000852,中证1000,CSI 1000,000928,中钢国际,"Sinosteel Engineering & Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.094
382,2023-06-30,000852,中证1000,CSI 1000,000935,四川双马,Sichuan Shuangma Cement Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.058
383,2023-06-30,000852,中证1000,CSI 1000,600459,贵研铂业,Sino-Platinum Metals Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.105
384,2023-06-30,000852,中证1000,CSI 1000,600403,大有能源,"Henan Dayou Energy Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.029
385,2023-06-30,000852,中证1000,CSI 1000,600490,鹏欣资源,"Pengxin International Mining Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.086
386,2023-06-30,000852,中证1000,CSI 1000,600273,嘉化能源,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.139
387,2023-06-30,000852,中证1000,CSI 1000,600184,光电股份,"North Electro-Optic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.05
388,2023-06-30,000852,中证1000,CSI 1000,600480,凌云股份,Lingyun Industrial Corporation Ltd,上海证券交易所,Shanghai Stock Exchange,0.067
389,2023-06-30,000852,中证1000,CSI 1000,600100,同方股份,Tsinghua Tongfang Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.286
390,2023-06-30,000852,中证1000,CSI 1000,002516,旷达科技,"Kuangda Technology Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.053
391,2023-06-30,000852,中证1000,CSI 1000,002517,恺英网络,Taiya Shoes Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.407
392,2023-06-30,000852,中证1000,CSI 1000,300158,振东制药,Shanxi Zhendong Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.071
393,2023-06-30,000852,中证1000,CSI 1000,601777,力帆科技,Lifan Industry (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.098
394,2023-06-30,000852,中证1000,CSI 1000,300143,盈康生命,"INKON Life Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.066
395,2023-06-30,000852,中证1000,CSI 1000,601890,亚星锚链,"Asian Staranchor Chain Co.,Ltd.Jiangsu",上海证券交易所,Shanghai Stock Exchange,0.117
396,2023-06-30,000852,中证1000,CSI 1000,002537,海联金汇,"HyUnion Holding Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.083
397,2023-06-30,000852,中证1000,CSI 1000,002534,西子洁能,"Xizi Clean Energy Equipment Manufacturing Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.056
398,2023-06-30,000852,中证1000,CSI 1000,002539,云图控股,"Chengdu Wintrue Holding Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.081
399,2023-06-30,000852,中证1000,CSI 1000,002541,鸿路钢构,Anhui Honglu Steel Construction (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.179
400,2023-06-30,000852,中证1000,CSI 1000,601700,风范股份,Changshu Fengfan Power Equipment Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.046
401,2023-06-30,000852,中证1000,CSI 1000,300166,东方国信,"Beijing Orient National Communication Science and Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.156
402,2023-06-30,000852,中证1000,CSI 1000,601137,博威合金,Ningbo Powerway Alloy Material Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.111
403,2023-06-30,000852,中证1000,CSI 1000,002544,普天科技,"CETC POTEVIO SCIENCE&TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.164
404,2023-06-30,000852,中证1000,CSI 1000,601519,大智慧,Shanghai Great Wisdom Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.109
405,2023-06-30,000852,中证1000,CSI 1000,300170,汉得信息,Hand Enterprise Solutions Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.168
406,2023-06-30,000852,中证1000,CSI 1000,300171,东富龙,Shanghai Tofflon Science And Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.104
407,2023-06-30,000852,中证1000,CSI 1000,002545,东方铁塔,Qingdao East Steel Tower Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.066
408,2023-06-30,000852,中证1000,CSI 1000,002550,千红制药,Changzhou Qianhong Biopharma Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.069
409,2023-06-30,000852,中证1000,CSI 1000,002549,凯美特气,Hunan Kaimeite Gases Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.055
410,2023-06-30,000852,中证1000,CSI 1000,300183,东软载波,Qingdao Eastsoft Communication Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.057
411,2023-06-30,000852,中证1000,CSI 1000,000969,安泰科技,Advanced Technology & Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.104
412,2023-06-30,000852,中证1000,CSI 1000,600452,涪陵电力,Chongqing Fuling Electric Power Industrial Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.175
413,2023-06-30,000852,中证1000,CSI 1000,600477,杭萧钢构,"Hangxiao Steel Structure Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.102
414,2023-06-30,000852,中证1000,CSI 1000,600575,淮河能源,"Huaihe Energy (Group) Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.06
415,2023-06-30,000852,中证1000,CSI 1000,600604,市北高新,"Shanghai Shibei Hi-Tech Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.049
416,2023-06-30,000852,中证1000,CSI 1000,002378,章源钨业,Chongyi Zhangyuan Tungsten Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.042
417,2023-06-30,000852,中证1000,CSI 1000,601101,昊华能源,Beijing Haohua Energy Resource Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.05
418,2023-06-30,000852,中证1000,CSI 1000,002396,星网锐捷,Fujian Star-net Communication Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.161
419,2023-06-30,000852,中证1000,CSI 1000,002218,拓日新能,Shenzhen Topraysolar Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.071
420,2023-06-30,000852,中证1000,CSI 1000,002636,金安国纪,Goldenmax International Technology Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.04
421,2023-06-30,000852,中证1000,CSI 1000,002635,安洁科技,Suzhou Anjie Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.07
422,2023-06-30,000852,中证1000,CSI 1000,002639,雪人股份,Fujian Snowman Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.077
423,2023-06-30,000852,中证1000,CSI 1000,002641,公元股份,"ERA CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.042
424,2023-06-30,000852,中证1000,CSI 1000,000422,湖北宜化,Hubei Yihua Chemical Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.155
425,2023-06-30,000852,中证1000,CSI 1000,000426,兴业银锡,"INNER MONGOLIA XINGYE SILVER & TIN MINING CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.147
426,2023-06-30,000852,中证1000,CSI 1000,000488,晨鸣纸业,Shandong Chenming Paper Holdings Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.089
427,2023-06-30,000852,中证1000,CSI 1000,000498,山东路桥,"SHANDONG HI-SPEED ROAD&BRIDGE CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.06
428,2023-06-30,000852,中证1000,CSI 1000,000503,国新健康,"China Reform Health Management and Services Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.131
429,2023-06-30,000852,中证1000,CSI 1000,000517,荣安地产,"Rongan Property Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.044
430,2023-06-30,000852,中证1000,CSI 1000,000528,柳工,Guangxi Liugong Machinery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.139
431,2023-06-30,000852,中证1000,CSI 1000,300151,昌红科技,"Shenzhen Changhong Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.082
432,2023-06-30,000852,中证1000,CSI 1000,601011,宝泰隆,"Baotailong New Materials Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.072
433,2023-06-30,000852,中证1000,CSI 1000,300203,聚光科技,"Focused Photonics (Hangzhou),Inc.",深圳证券交易所,Shenzhen Stock Exchange,0.11
434,2023-06-30,000852,中证1000,CSI 1000,300204,舒泰神,Staidson (Beijing) Biopharmaceuticals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.043
435,2023-06-30,000852,中证1000,CSI 1000,300206,理邦仪器,"Edan Instruments, Inc.",深圳证券交易所,Shenzhen Stock Exchange,0.066
436,2023-06-30,000852,中证1000,CSI 1000,002573,清新环境,"Beijing SPC Environment Protection Tech Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.071
437,2023-06-30,000852,中证1000,CSI 1000,300208,青岛中程,"Qingdao Zhongzi Zhongcheng Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.047
438,2023-06-30,000852,中证1000,CSI 1000,601126,四方股份,Beijing Sifang Automation Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.111
439,2023-06-30,000852,中证1000,CSI 1000,002556,辉隆股份,Anhui Huilong Agricultural Means of Production Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.073
440,2023-06-30,000852,中证1000,CSI 1000,002558,巨人网络,"Giant Network Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.378
441,2023-06-30,000852,中证1000,CSI 1000,601208,东材科技,Sichuan EM Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.122
442,2023-06-30,000852,中证1000,CSI 1000,002581,未名医药,"Shandong Sinobioway Biomedicine Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.095
443,2023-06-30,000852,中证1000,CSI 1000,300233,金城医药,Shandong Jincheng Pharmaceutical and Chemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.088
444,2023-06-30,000852,中证1000,CSI 1000,300236,上海新阳,Shanghai Sinyang Semiconductor Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
445,2023-06-30,000852,中证1000,CSI 1000,002597,金禾实业,Anhui Jinhe Industrial Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.119
446,2023-06-30,000852,中证1000,CSI 1000,002605,姚记科技,"SHANGHAI YAOJI TECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.143
447,2023-06-30,000852,中证1000,CSI 1000,601222,林洋能源,"Jiangsu Linyang Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.177
448,2023-06-30,000852,中证1000,CSI 1000,002610,爱康科技,"Jiangsu Akcome Science & Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.172
449,2023-06-30,000852,中证1000,CSI 1000,601886,江河集团,"Jangho Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.06
450,2023-06-30,000852,中证1000,CSI 1000,300224,正海磁材,Yantai Zhenghai Magnetic Material Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.095
451,2023-06-30,000852,中证1000,CSI 1000,002611,东方精工,Guangdong Dongfang Precision Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.075
452,2023-06-30,000852,中证1000,CSI 1000,002612,朗姿股份,Lancy Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.079
453,2023-06-30,000852,中证1000,CSI 1000,300260,新莱应材,Kunshan Kinglai Hygienic Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.121
454,2023-06-30,000852,中证1000,CSI 1000,601908,京运通,Beijing Jingyuntong Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.132
455,2023-06-30,000852,中证1000,CSI 1000,300263,隆华科技,"Longhua Technology Group (Luoyang) Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.09
456,2023-06-30,000852,中证1000,CSI 1000,002583,海能达,Hytera Communications Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.095
457,2023-06-30,000852,中证1000,CSI 1000,601311,骆驼股份,Camel Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.098
458,2023-06-30,000852,中证1000,CSI 1000,002585,双星新材,Jiangsu Shuangxing Color Plastic New Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
459,2023-06-30,000852,中证1000,CSI 1000,300226,上海钢联,Shanghai Ganglian E-Commerce Holdings Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.125
460,2023-06-30,000852,中证1000,CSI 1000,002589,瑞康医药,"Realcan Pharmaceutical Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.054
461,2023-06-30,000852,中证1000,CSI 1000,300229,拓尔思,"TRS Information Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.217
462,2023-06-30,000852,中证1000,CSI 1000,601567,三星医疗,"Ningbo Sanxing Medical Electric Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.134
463,2023-06-30,000852,中证1000,CSI 1000,300232,洲明科技,Unilumin Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.12
464,2023-06-30,000852,中证1000,CSI 1000,300180,华峰超纤,Huafon Microfibre (Shanghai) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.076
465,2023-06-30,000852,中证1000,CSI 1000,300185,通裕重工,Tongyu Heavy Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
466,2023-06-30,000852,中证1000,CSI 1000,300188,美亚柏科,Xiamen Meiya Pico Information Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.161
467,2023-06-30,000852,中证1000,CSI 1000,300191,潜能恒信,Sino Geophysical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.053
468,2023-06-30,000852,中证1000,CSI 1000,002567,唐人神,Tangrenshen Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.111
469,2023-06-30,000852,中证1000,CSI 1000,000582,北部湾港,"Beibuwan Port Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.101
470,2023-06-30,000852,中证1000,CSI 1000,000600,建投能源,Hebei Jointo Energy Investment Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.083
471,2023-06-30,000852,中证1000,CSI 1000,000603,盛达资源,"Shengda Resources Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.075
472,2023-06-30,000852,中证1000,CSI 1000,000875,吉电股份,Jilin Power Share Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.158
473,2023-06-30,000852,中证1000,CSI 1000,000612,焦作万方,Jiaozuo Wanfang Aluminium Manufacturing Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.061
474,2023-06-30,000852,中证1000,CSI 1000,000650,仁和药业,"Renhe Pharmacy Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.103
475,2023-06-30,000852,中证1000,CSI 1000,000657,中钨高新,China Tungsten and Hightech Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.102
476,2023-06-30,000852,中证1000,CSI 1000,300323,华灿光电,HC SemiTek Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.102
477,2023-06-30,000852,中证1000,CSI 1000,300298,三诺生物,Sinocare Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.137
478,2023-06-30,000852,中证1000,CSI 1000,300303,聚飞光电,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.126
479,2023-06-30,000852,中证1000,CSI 1000,002651,利君股份,"Chengdu Leejun Industrial CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.036
480,2023-06-30,000852,中证1000,CSI 1000,002649,博彦科技,BEYONDSOFT CORPORATION,深圳证券交易所,Shenzhen Stock Exchange,0.125
481,2023-06-30,000852,中证1000,CSI 1000,300284,苏交科,JSTI GROUP,深圳证券交易所,Shenzhen Stock Exchange,0.068
482,2023-06-30,000852,中证1000,CSI 1000,300294,博雅生物,"Boya Bio-pharmaceutical Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.165
483,2023-06-30,000852,中证1000,CSI 1000,002664,信质集团,"Xinzhi Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.06
484,2023-06-30,000852,中证1000,CSI 1000,300315,掌趣科技,"OURPALM CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.323
485,2023-06-30,000852,中证1000,CSI 1000,300319,麦捷科技,"SHENZHEN MICROGATE TECHNOLOGY CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.078
486,2023-06-30,000852,中证1000,CSI 1000,601677,明泰铝业,Henan Mingtai AL.Industrial Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.202
487,2023-06-30,000852,中证1000,CSI 1000,002617,露笑科技,Roshow Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.182
488,2023-06-30,000852,中证1000,CSI 1000,300267,尔康制药,Hunan ER-KANG Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.06
489,2023-06-30,000852,中证1000,CSI 1000,300271,华宇软件,Beijing Thunisoft Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.11
490,2023-06-30,000852,中证1000,CSI 1000,002626,金达威,Xiamen Kingdomway Group Company,深圳证券交易所,Shenzhen Stock Exchange,0.086
491,2023-06-30,000852,中证1000,CSI 1000,601028,玉龙股份,Jiangsu Yulong Steel Pipe Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.076
492,2023-06-30,000852,中证1000,CSI 1000,000676,智度股份,"Genimous Technology CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.107
493,2023-06-30,000852,中证1000,CSI 1000,000048,京基智农,"SHENZHEN KINGKEY SMART AGRICULTURE TIMES CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.061
494,2023-06-30,000852,中证1000,CSI 1000,000049,德赛电池,Shenzhen Desay Battery Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.095
495,2023-06-30,000852,中证1000,CSI 1000,000058,深赛格,Shenzhen SEG Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.027
496,2023-06-30,000852,中证1000,CSI 1000,000059,华锦股份,"North Huajin Chemical Industries Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.091
497,2023-06-30,000852,中证1000,CSI 1000,000061,农 产 品,Shenzhen Agricultural Products Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.061
498,2023-06-30,000852,中证1000,CSI 1000,000062,深圳华强,Shenzhen Huaqiang Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.054
499,2023-06-30,000852,中证1000,CSI 1000,000065,北方国际,Norinco International Cooperation Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.113
500,2023-06-30,000852,中证1000,CSI 1000,000090,天健集团,"SHENZHEN TAGEN GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.099
501,2023-06-30,000852,中证1000,CSI 1000,000403,派林生物,"Pacific Shuanglin Bio-pharmacy Co., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.132
502,2023-06-30,000852,中证1000,CSI 1000,600572,康恩贝,Zhejiang Conba Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.185
503,2023-06-30,000852,中证1000,CSI 1000,000029,深深房A,"Shenzhen Special Economic Zone Real Estate and Properties (Group) Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.043
504,2023-06-30,000852,中证1000,CSI 1000,000036,华联控股,China Union Holdings Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.073
505,2023-06-30,000852,中证1000,CSI 1000,000088,盐田港,Shenzhen Yan Tian Port Holdings Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.065
506,2023-06-30,000852,中证1000,CSI 1000,000539,粤电力A,Guangdong Electric Power Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.098
507,2023-06-30,000852,中证1000,CSI 1000,000550,江铃汽车,Jiangling Motors Corp Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.043
508,2023-06-30,000852,中证1000,CSI 1000,000597,东北制药,Northeast Pharmaceutical Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.045
509,2023-06-30,000852,中证1000,CSI 1000,000627,天茂集团,Hubei Biocause Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.089
510,2023-06-30,000852,中证1000,CSI 1000,000652,泰达股份,Tianjin TEDA Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.064
511,2023-06-30,000852,中证1000,CSI 1000,000688,国城矿业,"Guocheng Mining CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.076
512,2023-06-30,000852,中证1000,CSI 1000,000557,西部创业,"Ningxia Western Venture Industrial Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.069
513,2023-06-30,000852,中证1000,CSI 1000,000560,我爱我家,"5I5J HOLDING GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.066
514,2023-06-30,000852,中证1000,CSI 1000,000567,海德股份,"HAINAN HAIDE CAPITAL MANAGEMENT CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.078
515,2023-06-30,000852,中证1000,CSI 1000,603123,翠微股份,"Beijing Cuiwei Tower Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.058
