,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
182,2023-06-30,000906,中证800,CSI 800,002032,苏泊尔,"Zhejiang Supor Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.031
183,2023-06-30,000906,中证800,CSI 800,002050,三花智控,"ZHEJIANG SANHUA INTELLIGENT CONTROLS CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.254
184,2023-06-30,000906,中证800,CSI 800,600048,保利发展,"Poly Developments and Holdings Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.364
185,2023-06-30,000906,中证800,CSI 800,601398,工商银行,Industrial and Commercial Bank of China Ltd,上海证券交易所,Shanghai Stock Exchange,0.658
186,2023-06-30,000906,中证800,CSI 800,601005,重庆钢铁,Chongqing Iron & Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.037
187,2023-06-30,000906,中证800,CSI 800,601168,西部矿业,Western Mining Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.078
188,2023-06-30,000906,中证800,CSI 800,002236,大华股份,Zhejiang Dahua Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.128
189,2023-06-30,000906,中证800,CSI 800,002249,大洋电机,Zhongshan Broad-ocean Motor Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.037
190,2023-06-30,000906,中证800,CSI 800,002250,联化科技,Lianhe Chemical Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.03
191,2023-06-30,000906,中证800,CSI 800,601111,中国国航,Air China Ltd,上海证券交易所,Shanghai Stock Exchange,0.112
192,2023-06-30,000906,中证800,CSI 800,002064,华峰化学,"Huafon Chemical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.053
193,2023-06-30,000906,中证800,CSI 800,002065,东华软件,"DHC Software Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.062
194,2023-06-30,000906,中证800,CSI 800,002271,东方雨虹,Beijing Oriental Yuhong Waterproof Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.214
195,2023-06-30,000906,中证800,CSI 800,002475,立讯精密,"Luxshare Precision Industry Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.631
196,2023-06-30,000906,中证800,CSI 800,000876,新 希 望,"NEW HOPE LIUHE CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.103
197,2023-06-30,000906,中证800,CSI 800,002155,湖南黄金,Hunan Gold Corporation Limited,深圳证券交易所,Shenzhen Stock Exchange,0.04
198,2023-06-30,000906,中证800,CSI 800,002156,通富微电,"TongFu Microelectronics Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.093
199,2023-06-30,000906,中证800,CSI 800,601088,中国神华,China Shenhua Energy Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.395
200,2023-06-30,000906,中证800,CSI 800,601766,中国中车,CRRC Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.308
201,2023-06-30,000906,中证800,CSI 800,601668,中国建筑,China State Construction Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.469
202,2023-06-30,000906,中证800,CSI 800,002294,信立泰,Shenzhen Salubris Pharmaceuticals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.068
203,2023-06-30,000906,中证800,CSI 800,002304,洋河股份,Jiangsu Yanghe Brewery Joint-Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.308
204,2023-06-30,000906,中证800,CSI 800,002326,永太科技,Zhejiang Yongtai Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.037
205,2023-06-30,000906,中证800,CSI 800,300037,新宙邦,Shenzhen Capchem Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.105
206,2023-06-30,000906,中证800,CSI 800,300058,蓝色光标,"Bluefocus Data Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.094
207,2023-06-30,000906,中证800,CSI 800,601688,华泰证券,Huatai Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.276
208,2023-06-30,000906,中证800,CSI 800,002385,大北农,Beijing Dabeinong Technology Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.085
209,2023-06-30,000906,中证800,CSI 800,002384,东山精密,Suzhou Dongshan Precision Manufacturing Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.138
210,2023-06-30,000906,中证800,CSI 800,002092,中泰化学,"Xinjiang Zhongtai Chemical Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.052
211,2023-06-30,000906,中证800,CSI 800,601628,中国人寿,China Life Insurance Company Limited,上海证券交易所,Shanghai Stock Exchange,0.227
212,2023-06-30,000906,中证800,CSI 800,000100,TCL科技,TCL Technology Group Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.23
213,2023-06-30,000906,中证800,CSI 800,600438,通威股份,Tongwei Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.361
214,2023-06-30,000906,中证800,CSI 800,600497,驰宏锌锗,Yunnan Chihong Zinc&Germanium Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.07
215,2023-06-30,000906,中证800,CSI 800,600967,内蒙一机,"Inner Mongolia First Machinery Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.033
216,2023-06-30,000906,中证800,CSI 800,601988,中国银行,Bank of China Ltd,上海证券交易所,Shanghai Stock Exchange,0.321
217,2023-06-30,000906,中证800,CSI 800,601808,中海油服,China Oilfield Services Limited,上海证券交易所,Shanghai Stock Exchange,0.032
218,2023-06-30,000906,中证800,CSI 800,601288,农业银行,Agricultural Bank of China Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.439
219,2023-06-30,000906,中证800,CSI 800,601717,郑煤机,Zhengzhou Coal Mining Machinery Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.045
220,2023-06-30,000906,中证800,CSI 800,000786,北新建材,Beijing New Building Materials Public Ltd Co,深圳证券交易所,Shenzhen Stock Exchange,0.097
221,2023-06-30,000906,中证800,CSI 800,000723,美锦能源,"Shanxi Meijin Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.076
222,2023-06-30,000906,中证800,CSI 800,000783,长江证券,Changjiang Securities Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.087
223,2023-06-30,000906,中证800,CSI 800,600066,宇通客车,Zhengzhou Yutong Bus Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.076
224,2023-06-30,000906,中证800,CSI 800,600808,马钢股份,Maanshan Iron and Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.024
225,2023-06-30,000906,中证800,CSI 800,600745,闻泰科技,"Wingtech Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.166
226,2023-06-30,000906,中证800,CSI 800,600348,华阳股份,"Shan Xi Hua Yang Group New Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.056
227,2023-06-30,000906,中证800,CSI 800,600329,达仁堂,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.05
228,2023-06-30,000906,中证800,CSI 800,600339,中油工程,China Petroleum Engineering Corporation,上海证券交易所,Shanghai Stock Exchange,0.027
229,2023-06-30,000906,中证800,CSI 800,600079,人福医药,"Humanwell Healthcare (Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.12
230,2023-06-30,000906,中证800,CSI 800,600022,山东钢铁,SHANDONG IRON AND STEEL COMPANY LTD,上海证券交易所,Shanghai Stock Exchange,0.03
231,2023-06-30,000906,中证800,CSI 800,000400,许继电气,XJ Electric Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.063
232,2023-06-30,000906,中证800,CSI 800,600995,南网储能,"China Southern Power Grid Energy Storage Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.015
233,2023-06-30,000906,中证800,CSI 800,002008,大族激光,"Han's Laser Technology Industry Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.086
234,2023-06-30,000906,中证800,CSI 800,002007,华兰生物,Hualan Biological Engineering INC,深圳证券交易所,Shenzhen Stock Exchange,0.095
235,2023-06-30,000906,中证800,CSI 800,002001,新和成,Zhejiang NHU Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.111
236,2023-06-30,000906,中证800,CSI 800,002025,航天电器,Guizhou Space Appliance Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.068
237,2023-06-30,000906,中证800,CSI 800,002030,达安基因,Da An Gene Co Ltd of Sun Yat-Sen University,深圳证券交易所,Shenzhen Stock Exchange,0.038
238,2023-06-30,000906,中证800,CSI 800,600027,华电国际,Huadian Power International Corporation Ltd,上海证券交易所,Shanghai Stock Exchange,0.089
239,2023-06-30,000906,中证800,CSI 800,600970,中材国际,Sinoma International Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.052
240,2023-06-30,000906,中证800,CSI 800,002049,紫光国微,"Unigroup Guoxin Microelectronics Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.247
241,2023-06-30,000906,中证800,CSI 800,601898,中煤能源,China Coal Energy Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.06
242,2023-06-30,000906,中证800,CSI 800,601117,中国化学,China National Chemical Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.118
243,2023-06-30,000906,中证800,CSI 800,002192,融捷股份,"YOUNGY Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.054
244,2023-06-30,000906,中证800,CSI 800,601607,上海医药,"Shanghai Pharmaceuticals Holding Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.097
245,2023-06-30,000906,中证800,CSI 800,002468,申通快递,"STO Express Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.032
246,2023-06-30,000906,中证800,CSI 800,601919,中远海控,"COSCO SHIPPING Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.233
247,2023-06-30,000906,中证800,CSI 800,002368,太极股份,Taiji Computer Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.07
248,2023-06-30,000906,中证800,CSI 800,002078,太阳纸业,Shan Dong Sun Paper Industry Joint Stock Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.07
249,2023-06-30,000906,中证800,CSI 800,002081,金螳螂,Suzhou Gold Mantis Construction Decoration Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.028
250,2023-06-30,000906,中证800,CSI 800,002080,中材科技,Sinoma Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.054
251,2023-06-30,000906,中证800,CSI 800,601666,平煤股份,Pingdingshan Tianan Coal Mining Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.041
252,2023-06-30,000906,中证800,CSI 800,300122,智飞生物,Chongqing Zhifei Biological Products Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.206
253,2023-06-30,000906,中证800,CSI 800,300124,汇川技术,Shenzhen Inovance Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.466
254,2023-06-30,000906,中证800,CSI 800,002195,二三四五,"Shanghai 2345 Network Holding Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.064
255,2023-06-30,000906,中证800,CSI 800,600018,上港集团,Shanghai International Port (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.057
256,2023-06-30,000906,中证800,CSI 800,600637,东方明珠,"Shanghai Oriental Pearl Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.062
257,2023-06-30,000906,中证800,CSI 800,600183,生益科技,"Shengyi Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.065
258,2023-06-30,000906,中证800,CSI 800,600763,通策医疗,TOPCHOICE MEDICAL CORPORATION,上海证券交易所,Shanghai Stock Exchange,0.085
259,2023-06-30,000906,中证800,CSI 800,600383,金地集团,Gemdale Corporation,上海证券交易所,Shanghai Stock Exchange,0.089
260,2023-06-30,000906,中证800,CSI 800,600588,用友网络,"Yonyou Network Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.164
261,2023-06-30,000906,中证800,CSI 800,600528,中铁工业,China Railway Hi-tech Industry Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.051
262,2023-06-30,000906,中证800,CSI 800,600380,健康元,Joincare Pharmaceutical Group Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.057
263,2023-06-30,000906,中证800,CSI 800,600372,中航电子,"CHINA AVIONICS SYSTEMS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.133
264,2023-06-30,000906,中证800,CSI 800,600019,宝钢股份,Baoshan Iron &Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.195
265,2023-06-30,000906,中证800,CSI 800,600316,洪都航空,Jiangxi Hongdu Aviation Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.039
266,2023-06-30,000906,中证800,CSI 800,600038,中直股份,"AVIC Helicopter Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.046
267,2023-06-30,000906,中证800,CSI 800,600016,民生银行,China Minsheng Banking Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.362
268,2023-06-30,000906,中证800,CSI 800,600009,上海机场,Shanghai International Airport Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.22
269,2023-06-30,000906,中证800,CSI 800,600011,华能国际,Huaneng Power International Inc,上海证券交易所,Shanghai Stock Exchange,0.159
270,2023-06-30,000906,中证800,CSI 800,600642,申能股份,Shenergy Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.067
271,2023-06-30,000906,中证800,CSI 800,600663,陆家嘴,Shanghai Lujiazui Finance and Trade Zone Development Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.034
272,2023-06-30,000906,中证800,CSI 800,600674,川投能源,Sichuan Chuantou Energy Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.131
273,2023-06-30,000906,中证800,CSI 800,002459,晶澳科技,"JA Solar Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.268
274,2023-06-30,000906,中证800,CSI 800,002460,赣锋锂业,Ganfeng Lithium Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.268
275,2023-06-30,000906,中证800,CSI 800,601718,际华集团,Jihua Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.025
276,2023-06-30,000906,中证800,CSI 800,000338,潍柴动力,Wei Chai Power Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.263
277,2023-06-30,000906,中证800,CSI 800,002131,利欧股份,"LEO GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.06
278,2023-06-30,000906,中证800,CSI 800,601998,中信银行,China Citic Bank Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.071
279,2023-06-30,000906,中证800,CSI 800,601600,中国铝业,Aluminum Corporation of China Limited,上海证券交易所,Shanghai Stock Exchange,0.169
280,2023-06-30,000906,中证800,CSI 800,002138,顺络电子,Shenzhen Sunlord Electronics Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.075
281,2023-06-30,000906,中证800,CSI 800,002487,大金重工,Dajin Heavy Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.038
282,2023-06-30,000906,中证800,CSI 800,002010,传化智联,"Transfar Zhilian Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.029
283,2023-06-30,000906,中证800,CSI 800,600482,中国动力,"China Shipbuilding Industry Group Power Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.099
284,2023-06-30,000906,中证800,CSI 800,601866,中远海发,"COSCO SHIPPING Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.038
285,2023-06-30,000906,中证800,CSI 800,600196,复星医药,Shanghai Fosun Pharmaceutical (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.153
286,2023-06-30,000906,中证800,CSI 800,600155,华创云信,"Polaris Bay Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.033
287,2023-06-30,000906,中证800,CSI 800,600171,上海贝岭,Shanghai Belling Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.04
288,2023-06-30,000906,中证800,CSI 800,600282,南钢股份,Nanjing Iron & Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.04
289,2023-06-30,000906,中证800,CSI 800,600276,恒瑞医药,Jiangsu Hengrui Medicine Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.833
290,2023-06-30,000906,中证800,CSI 800,600297,广汇汽车,"China Grand Automotive Services Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.033
291,2023-06-30,000906,中证800,CSI 800,600000,浦发银行,Shanghai Pudong Development Bank Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.331
292,2023-06-30,000906,中证800,CSI 800,600177,雅戈尔,Youngor Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.068
293,2023-06-30,000906,中证800,CSI 800,600426,华鲁恒升,Shandong Hualu-Hengsheng Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.177
294,2023-06-30,000906,中证800,CSI 800,601899,紫金矿业,Zijin Mining Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.729
295,2023-06-30,000906,中证800,CSI 800,002430,杭氧股份,"HANGZHOU OXYGEN PLANT GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.066
296,2023-06-30,000906,中证800,CSI 800,002429,兆驰股份,Shenzhen MTC Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.048
297,2023-06-30,000906,中证800,CSI 800,002432,九安医疗,Andon Health Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.053
298,2023-06-30,000906,中证800,CSI 800,600998,九州通,Jointown Pharmaceutical Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.056
299,2023-06-30,000906,中证800,CSI 800,002493,荣盛石化,Rongsheng Petro Chemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.138
300,2023-06-30,000906,中证800,CSI 800,002466,天齐锂业,"Tianqi Lithium Industries, Inc.",深圳证券交易所,Shenzhen Stock Exchange,0.281
301,2023-06-30,000906,中证800,CSI 800,002505,鹏都农牧,"PENGDU AGRICULTURE & ANIMAL HUSBANDRY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.028
302,2023-06-30,000906,中证800,CSI 800,002506,协鑫集成,"GCL System Integration Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.053
303,2023-06-30,000906,中证800,CSI 800,002203,海亮股份,Zhejiang Hailiang Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.056
304,2023-06-30,000906,中证800,CSI 800,002110,三钢闽光,"Sansteel Minguang Co.,Ltd.Fujian",深圳证券交易所,Shenzhen Stock Exchange,0.02
305,2023-06-30,000906,中证800,CSI 800,002273,水晶光电,"Zhejiang Crystal-Optech Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.065
306,2023-06-30,000906,中证800,CSI 800,601888,中国中免,China Tourism Group Duty Free Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.42
307,2023-06-30,000906,中证800,CSI 800,300070,碧水源,Beijing Originwater Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.045
308,2023-06-30,000906,中证800,CSI 800,002409,雅克科技,Jiangsu Yoke Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.081
309,2023-06-30,000906,中证800,CSI 800,002410,广联达,Glodon Software Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.169
310,2023-06-30,000906,中证800,CSI 800,002183,怡亚通,Eternal Asia Supply Chain Management Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.036
311,2023-06-30,000906,中证800,CSI 800,002180,纳思达,Ninestar Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.132
312,2023-06-30,000906,中证800,CSI 800,002266,浙富控股,"ZHEFU HOLDING GROUP CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.042
313,2023-06-30,000906,中证800,CSI 800,601877,正泰电器,Zhejiang Chint Electrics Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.116
314,2023-06-30,000906,中证800,CSI 800,002281,光迅科技,Accelink Technologies Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.057
315,2023-06-30,000906,中证800,CSI 800,300001,特锐德,Qingdao TGOOD Electric Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.059
316,2023-06-30,000906,中证800,CSI 800,300003,乐普医疗,Lepu Medical Technology (Beijing) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.116
317,2023-06-30,000906,中证800,CSI 800,300009,安科生物,Anhui Anke Biotechnology (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.046
318,2023-06-30,000906,中证800,CSI 800,002221,东华能源,Oriental Energy Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.037
319,2023-06-30,000906,中证800,CSI 800,002230,科大讯飞,"Iflytek Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.49
320,2023-06-30,000906,中证800,CSI 800,002497,雅化集团,Sichuan Yahua Industrial Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.08
321,2023-06-30,000906,中证800,CSI 800,601872,招商轮船,"China Merchants Energy Shipping Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.073
322,2023-06-30,000906,中证800,CSI 800,601991,大唐发电,"Datang International Power Generation Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.048
323,2023-06-30,000906,中证800,CSI 800,601166,兴业银行,Industrial Bank,上海证券交易所,Shanghai Stock Exchange,0.886
324,2023-06-30,000906,中证800,CSI 800,601601,中国太保,China Pacific Insurance (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.346
325,2023-06-30,000906,中证800,CSI 800,002299,圣农发展,Fujian Sunner Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.056
326,2023-06-30,000906,中证800,CSI 800,600999,招商证券,China Merchants Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.196
327,2023-06-30,000906,中证800,CSI 800,002373,千方科技,Surekam Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.059
328,2023-06-30,000906,中证800,CSI 800,002372,伟星新材,Zhejiang Weixing New Building Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.064
329,2023-06-30,000906,中证800,CSI 800,300073,当升科技,Beijing Easpring Material Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.079
330,2023-06-30,000906,中证800,CSI 800,601000,唐山港,Tangshan Port Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.041
331,2023-06-30,000906,中证800,CSI 800,002414,高德红外,Wuhan Guide Infrared Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.052
332,2023-06-30,000906,中证800,CSI 800,002179,中航光电,"AVIC Jonhon Optronic Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.225
333,2023-06-30,000906,中证800,CSI 800,601788,光大证券,Everbright Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.121
334,2023-06-30,000906,中证800,CSI 800,002142,宁波银行,Bank of Ningbo Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.39
335,2023-06-30,000906,中证800,CSI 800,601009,南京银行,Bank of Nanjing Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.161
336,2023-06-30,000906,中证800,CSI 800,002074,国轩高科,"GUOXUAN HIGH-TECH CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.115
337,2023-06-30,000906,中证800,CSI 800,600606,绿地控股,Greenland Holdings Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.045
338,2023-06-30,000906,中证800,CSI 800,600623,华谊集团,Shanghai Huayi Group Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.018
339,2023-06-30,000906,中证800,CSI 800,600660,福耀玻璃,"Fuyao Glass Industry Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.224
340,2023-06-30,000906,中证800,CSI 800,600732,爱旭股份,"Shanghai Aiko Solar Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.131
341,2023-06-30,000906,中证800,CSI 800,600741,华域汽车,HUAYU Automotive Systems Company Limited,上海证券交易所,Shanghai Stock Exchange,0.113
342,2023-06-30,000906,中证800,CSI 800,600754,锦江酒店,"Shanghai Jin Jiang International Hotels Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.075
343,2023-06-30,000906,中证800,CSI 800,600827,百联股份,"Shanghai Bailian Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.042
344,2023-06-30,000906,中证800,CSI 800,600845,宝信软件,Shanghai Baosight Software Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.142
345,2023-06-30,000906,中证800,CSI 800,600862,中航高科,"Avic Aviation High-Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.082
346,2023-06-30,000906,中证800,CSI 800,600867,通化东宝,"Tonghua Dongbao Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.057
347,2023-06-30,000906,中证800,CSI 800,600886,国投电力,"SDIC Power Holdings Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.147
348,2023-06-30,000906,中证800,CSI 800,002352,顺丰控股,"S.F. Holding Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.43
349,2023-06-30,000906,中证800,CSI 800,002353,杰瑞股份,Yantai Jereh Oilfield Services Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.06
350,2023-06-30,000906,中证800,CSI 800,601699,潞安环能,Shanxi Lu'an Environmental Energy Development Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.076
351,2023-06-30,000906,中证800,CSI 800,002128,电投能源,INNER MONGOLIA DIAN TOU ENERGY CORPORATION LIMITED,深圳证券交易所,Shenzhen Stock Exchange,0.046
352,2023-06-30,000906,中证800,CSI 800,002252,上海莱士,Shanghai RAAS Blood Products Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.138
353,2023-06-30,000906,中证800,CSI 800,601989,中国重工,China Shipbuilding Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.214
354,2023-06-30,000906,中证800,CSI 800,300033,同花顺,"Hithink Royalflush Information Network Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.147
355,2023-06-30,000906,中证800,CSI 800,601139,深圳燃气,Shenzhen Gas Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.016
356,2023-06-30,000906,中证800,CSI 800,002444,巨星科技,Hangzhou Great Star Industrial Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.061
357,2023-06-30,000906,中证800,CSI 800,002465,海格通信,Guangzhou Haige Communications Group Incorporated Company,深圳证券交易所,Shenzhen Stock Exchange,0.074
358,2023-06-30,000906,中证800,CSI 800,601857,中国石油,PetroChina Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.33
359,2023-06-30,000906,中证800,CSI 800,002223,鱼跃医疗,Jiangsu Yuyue Medical Equipment & Supply Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.084
360,2023-06-30,000906,中证800,CSI 800,002240,盛新锂能,"Shenzhen Chengxin Lithium Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.079
361,2023-06-30,000906,中证800,CSI 800,601106,中国一重,China First Heavy Industries Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.036
362,2023-06-30,000906,中证800,CSI 800,601186,中国铁建,China Railway Construction Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.176
